ProviderID,Source,Location,Contact Number,Type,Latitude,Longitude,CMS Rating,Availability,Cost
164,Supplier Directory,"SAMS WEST INC, 6201 S AURORA PKWY, AURORA, CO",3036175614,Pharmacy,39.60364,-104.7053,5,12,600
165,Supplier Directory,"KPH HEALTHCARE SERVICES INC, 94 DEMARS BLVD, TUPPER LAKE, NY",5183599173,Certified Other|Pharmacy,44.23208,-74.46412,4,12,400
166,Supplier Directory,"COASTAL MEDICAL LLC, 612 SE JACKSON ST, ROSEBURG, OR",4588030902,MSC With Respiratory Therapist,43.23516,-123.37219,4,12,400
167,Supplier Directory,"BRIAN D MCCOLLOM OD INC, 913 4TH ST NW, CHOTEAU, MT",4064662802,Optometrist,47.8135,-112.19222,5,12,600
168,Supplier Directory,"HOLICKI OPTICAL INC, 142 E CHICAGO RD, COLDWATER, MI",5172796335,Optometrist,41.93159,-85.06659,5,12,1000
169,Supplier Directory,"B & D DRUG, INC., 101 W 8TH ST, CASSVILLE, MO",4178472722,Pharmacy,36.67996,-93.8695,3,12,200
170,Supplier Directory,"TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA, 1 CONVENTION AVE, PHILADELPHIA, PA",2678621600,Pharmacy,39.94897,-75.19206,5,12,400
171,Supplier Directory,"HOOK-SUPERX LLC, 907 STATE ROAD 229, BATESVILLE, IN",8129345711,Pharmacy,39.30989,-85.21499,3,12,200
172,Supplier Directory,"WALGREEN CO, 937 N H ST, LOMPOC, CA",8057375601,Pharmacy,34.65262,-120.45791,4,12,600
173,Supplier Directory,"VILLAGE SQUARE INC., 104 N WILLIAMS ST, PAULDING, OH",4193999780,Pharmacy,41.13782,-84.58088,2,12,600
174,Supplier Directory,"PUBLIX SUPER MARKETS INC, 2155 N DECATUR RD, DECATUR, GA",4046386166,Pharmacy,33.79016,-84.30501,5,12,600
175,Supplier Directory,"M DOUGLAS SEFCIK DPM LLC, 1135 N SOLANO DR, LAS CRUCES, NM",5755266103,Orthotic Personnel,32.32029799,-106.772017,5,12,1000
176,Supplier Directory,"WALGREEN CO, 2300 N 14TH ST, PONCA CITY, OK",5807671584,Pharmacy,36.73183,-97.06734,3,12,400
177,Supplier Directory,"SERVICE DRUG COMPANY INC, 215 W MAIN ST, DELTA, UT",4358642545,Certified Other|Pharmacy,39.3523,-112.58082,2,12,200
178,Supplier Directory,"SILVER SPRAY PHARMACY, 2191 NILES ST, BAKERSFIELD, CA",6613274248,Pharmacy,35.37632,-118.96764,5,12,1000
179,Supplier Directory,"WAL-MART STORES EAST LP, 1940 PAT THOMAS PKWY, QUINCY, FL",8508751231,Pharmacy,30.5566,-84.593,4,12,1000
180,Supplier Directory,"HOOK-SUPERX LLC, 820 W OHIO ST, ROCKVILLE, IN",7655692313,Pharmacy,39.76301,-87.23757,5,12,1000
181,Supplier Directory,"ROUNDYS SUPERMARKETS INC, 205 CENTRAL BRIDGE ST, WAUSAU, WI",4142317345,Pharmacy,44.96954,-89.63503,5,12,800
182,Supplier Directory,"PUBLIX SUPER MARKETS INC, 2170 OAKHEART RD, MYRTLE BEACH, SC",8.64E+14,Pharmacy,33.75815,-78.96289,5,12,1000
183,Supplier Directory,"HY-VEE INC, 201 N FILLMORE ST, MOUNT AYR, IA",6414643300,Pharmacy,40.71597,-94.23889,2,12,1000
184,Supplier Directory,"A & J MEDICAL SUPPLY LLC, 271 VETERANS STREET, DEKALB, MS",6014900458,Medical Supply Company Other,32.72682,-88.91521,5,12,1000
185,Supplier Directory,"CONNECTICUT CVS PHARMACY LLC, 690 WETHERSFIELD AVE, HARTFORD, CT",8602961155,Pharmacy,41.73666,-72.67081,5,12,600
186,Supplier Directory,"HYNEK PHARMACIES LLC, 101 N MAIN ST, TROY, KS",7859822500,Pharmacy,39.78707,-95.08976,5,12,400
187,Supplier Directory,"DAVID'S DRUG & SURGICAL SHOP, 315 S 8TH ST, GRIFFIN, GA",7702276338,Medical Supply Company Other|Certified Other|Orthotic Personnel|Pharmacy,33.24512,-84.26566,4,12,200
188,Supplier Directory,"VONPATTONS LLC, 2218 COLUMBIA AVE, PRENTISS, MS",6017922224,Medical Supply Company Other,31.59343,-89.8705,4,12,200
189,Supplier Directory,"INGLES MARKETS INC, 261W CLINTON ST, GRAY, GA",4789863592,Pharmacy,33.00731,-83.54063,5,12,200
190,Supplier Directory,"KIDD HEALTHMART DRUG CO, 104 N MAIN ST, FAIRVIEW, OK",5802274685,Pharmacy,36.26958,-98.47977,5,12,200
191,Supplier Directory,"WAL-MART STORES EAST LP, 899 BLANDING BLVD, ORANGE PARK, FL",9042727801,Pharmacy|Optician,30.14047,-81.76948,4,12,400
192,Supplier Directory,"ADISHWAR LLC, 172 N PINE ST, LANGHORNE, PA",2157521100,Pharmacy,40.17774,-74.91793,5,12,600
193,Supplier Directory,"WAL-MART STORES EAST LP, 901 S 401 BYPASS HWY, LAURINBURG, NC",9102777771,Pharmacy|Optician,34.76212958,-79.4837707,3,12,600
194,Supplier Directory,"CVS ALBANY LLC, 2001 SOUTH RD, POUGHKEEPSIE, NY",8452973852,Pharmacy,41.62304,-73.91767,5,12,200
195,Supplier Directory,"ESTERBROOK WRD PHARMACY LLC, 538 PENN AVE, WEST READING, PA",6103754366,Pharmacy,40.335451,-75.94909204,5,12,800
196,Supplier Directory,"LOWER VALLEY HOSPITAL ASSOCIATION, 281 N PLUM ST, FRUITA, CO",9708582530,Hospital,39.15066,-108.73567,5,12,400
197,Supplier Directory,"OCALA EYE OPTICAL, INC., 1950 LAUREL MANOR DR, THE VILLAGES, FL",3526225183,Optician,28.90622,-81.97233,5,12,400
198,Supplier Directory,"PHARM HOUSE LLC, 311 E MAIN ST, FLOYD, VA",5407453333,Pharmacy,36.91154,-80.31736,2,12,600
199,Supplier Directory,"BARTLETT GRIGSBY BOAN & ASSOC PLLC, 843 N CENTER ST, STATESVILLE, NC",7.05E+12,Optometrist,35.79688,-80.8999,5,12,1000
200,Supplier Directory,"SAMS EAST INC, 2850 W UNIVERSITY DR, DENTON, TX",9408988780,Pharmacy,33.23042,-97.1708,3,12,600
201,Supplier Directory,"BOSTON BRACE INTERNATIONAL INC., 2 CENTENNIAL DR, PEABODY, MA",9785389800,MSC With Orthotic-Prosthetic|Orthotic Personnel|Prosthetic Personnel,42.52058,-70.97255,4,12,600
202,Supplier Directory,"OKLAHOMA CVS PHARMACY LLC, 201 S MUSTANG RD, YUKON, OK",4053248170,Pharmacy,35.46233,-97.72484,5,12,600
203,Supplier Directory,"PUBLIX SUPER MARKETS INC, 4325 ATLANTA HWY, LOGANVILLE, GA",7704665156,Pharmacy,33.83937,-83.90793,5,12,400
204,Supplier Directory,"WEST VIRGINIA CVS PHARMACY LLC, 300 FOURTH AVENUE, MONTGOMERY, WV",3044422431,Pharmacy,38.18165,-81.32268,5,12,600
205,Supplier Directory,"EYE CARE CENTER OF LAKE COUNTY LTD, 310 S GREENLEAF ST, GURNEE, IL",8472441657,Optometrist,42.3563,-87.9023,5,12,1000
206,Supplier Directory,"PREMIER HOME MEDICAL LLC, 1099 COLONIAL FORT DR, MONTVALE, VA",5409473096,Medical Supply Company Other,37.38079,-79.71587,4,12,1000
207,Supplier Directory,"TIPPETT EYECARE, PC, 2465 WRIGHTSBORO RD, AUGUSTA, GA",7067381102,Optometrist|Optician,33.46857,-82.02582,3,12,800
208,Supplier Directory,"KROGER LIMITED PARTNERSHIP I, 7789 RICHMOND HWY, APPOMATTOX, VA",4343526414,Pharmacy,37.36423,-78.84602,4,12,200
209,Supplier Directory,"WAL-MART STORES EAST LP, 2705 W BROADWAY AVE, SULPHUR, OK",5806226181,Pharmacy,34.49985,-97.00708,4,12,400
210,Supplier Directory,"PENNSYLVANIA CVS PHARMACY LLC, 355 LINCOLN AVE, BELLEVUE, PA",4127613000,Pharmacy,40.49352,-80.05162,5,12,1000
211,Supplier Directory,"WALGREEN CO, 7115 E TANQUE VERDE RD, TUCSON, AZ",5208868257,Pharmacy,32.25086,-110.83949,5,12,800
212,Supplier Directory,"NORTHERN MAINE MEDICAL CENTER, 194 E MAIN ST, FORT KENT, ME",2078341690,Pharmacy,47.26486,-68.59118,3,12,200
213,Supplier Directory,"WISCONSIN CVS PHARMACY LLC, 6701 MINERAL POINT RD, MADISON, WI",6088334588,Pharmacy,43.06066,-89.49869,5,12,400
214,Supplier Directory,"WALGREEN CO, 959 EAST LENNON DRIVE, EMORY, TX",9034734523,Pharmacy,32.85286,-95.76177,3,12,400
215,Supplier Directory,"NEW YORK REHABILITATIVE SERVICES, 214 E SUNRISE HWY, VALLEY STREAM, NY",5162390990,Orthotic Personnel|Prosthetic Personnel,40.65825,-73.69361,5,12,600
216,Supplier Directory,"DEEJ HEALTH CORP, 520 MAIN ST, WALSENBURG, CO",7197381130,Pharmacy,37.62418,-104.78101,4,12,1000
217,Supplier Directory,"ZIDA LLC, 7420 HERITAGE VILLAGE PLZ, GAINESVILLE, VA",8772031580,Medical Supply Company Other,38.80365387,-77.60471112,4,12,800
218,Supplier Directory,"MCLESKEY-TODD PHARMACY OF GREER INC, 109 N MAIN ST, GREER, SC",8648770753,Certified Other|Pharmacy,34.94005,-82.22615,5,12,600
219,Supplier Directory,"LINCARE INC, 301 KENTUCKY HIGHWAY 119 N, WHITESBURG, KY",6066332861,Medical Supply Company Other,37.11297,-82.79832,1,12,200
220,Supplier Directory,"KABAFUSION ME LLC, 12 NORTHBROOK DRIVE, FALMOUTH, ME",8773731523,Pharmacy,43.73594,-70.22176,3,12,800
221,Supplier Directory,"WELIA HEALTH, 301 HIGHWAY 65 S, MORA, MN",3202253999,Pharmacy,45.87384,-93.2906,2,12,800
222,Supplier Directory,"WILLIAMS BROS HEALTH CARE PHARMACY INC, 101 W BRUMFIELD AVE, PRINCETON, IN",8123865194,Medical Supply Company Other|Certified Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel|Pharmacy,38.35807,-87.56782,3,12,800
223,Supplier Directory,"SAMS WEST INC, 4385 VENETUCCI BLVD, COLORADO SPRINGS, CO",7196373874,Pharmacy,38.77004,-104.78299,5,12,400
224,Supplier Directory,"WAL-MART STORES EAST LP, 800 FOXCROFT AVE, MARTINSBURG, WV",3042636030,Pharmacy|Optician,39.45718,-77.98777,4,12,1000
225,Supplier Directory,"THRIFTY DRUG STORES INC, 2410 S POKEGAMA AVE, GRAND RAPIDS, MN",2183267054,Pharmacy,47.20848,-93.52866,3,12,600
226,Supplier Directory,"SAMS EAST INC, 2950 HORSEBLOCK RD, MEDFORD, NY",6312868497,Pharmacy,40.82694,-72.99213,5,12,400
227,Supplier Directory,"SHENANDOAH OPTICAL INC., 230 SHENANDOAH ST, WOODSTOCK, VA",5404598313,Optician,38.86401,-78.51747,1,12,600
228,Supplier Directory,"COMPLETE CARE, INC, 503 GAULT AVE S, FORT PAYNE, AL",2568452655,Medical Supply Company Other,34.43728,-85.72594,3,12,600
229,Supplier Directory,"EAGLE OPTICAL INC, 3705 MIDWAY DR, BAKER CITY, OR",5415232020,Optician,44.79423,-117.84556,4,12,400
230,Supplier Directory,"LONGS DRUG STORES CALIFORNIA LLC, 31021 TEMECULA PKWY, TEMECULA, CA",9513039417,Pharmacy,33.47766,-117.11146,5,12,1000
231,Supplier Directory,"BRANDON A. BLAIR, O.D., P.C., 1511 M ST, ORD, NE",3087283229,Optometrist,41.60204,-98.92874,4,12,600
232,Supplier Directory,"WALMART INC, 108 APPLE BLOSSOM DR, CHELAN, WA",5096824634,Pharmacy|Optician,47.84088,-119.99533,1,12,400
233,Supplier Directory,"HOLIDAY CVS LLC, 4301 BEE RIDGE RD, SARASOTA, FL",9413716328,Pharmacy,27.29882,-82.48175,5,12,800
234,Supplier Directory,"INSIGHT OPTOMETRIC SERVICES P A, 300 CAMPEN RD, BEAUFORT, NC",2528388822,Optometrist|Optician,34.72789,-76.63919,5,12,200
235,Supplier Directory,"AUBURN PHARMACY INC, 6 S METCALF RD, LOUISBURG, KS",9138375555,Pharmacy,38.62074,-94.67622,3,12,200
236,Supplier Directory,"MARTIN EYE CARE PLLC, 110 S GREENVILLE WEST DR, GREENVILLE, MI",6167540110,Optometrist,43.18308,-85.27773,5,12,800
237,Supplier Directory,"HIGHLAND PARK CVS LLC, 3100 S MACARTHUR BLVD, SPRINGFIELD, IL",2175284926,Pharmacy,39.76251,-89.66806,5,12,600
238,Supplier Directory,"KROGER TEXAS L P, 2619 RED BLUFF RD, PASADENA, TX",7134750939,Pharmacy,29.69496,-95.17329,5,12,1000
239,Supplier Directory,"WAL-MART STORES EAST LP, 2401 S CANAL ST, CARLSBAD, NM",5758851029,Pharmacy|Optician,32.39552,-104.22131,5,12,200
240,Supplier Directory,"WALGREEN CO, 1530 CELEBRATION BLVD, KISSIMMEE, FL",3219392579,Pharmacy,28.30971,-81.56387,4,12,200
241,Supplier Directory,"NORDIN EYE CENTER PSC, 929 N LAKE DR, PRESTONSBURG, KY",6068866774,Optometrist,37.67964,-82.77922,5,12,600
242,Supplier Directory,"NORTH CAROLINA ORTHOTICS & PROSTHETICS OF GOLDSBORO, 1306 WAYNE MEMORIAL DR, GOLDSBORO, NC",9197361010,Orthotic Personnel|Prosthetic Personnel,35.3916,-77.97669,3,12,400
243,Supplier Directory,"NEW JERSEY CVS PHARMACY LLC, 3401 SIMPSON AVE, OCEAN CITY, NJ",6093995252,Pharmacy,39.25175,-74.61422,4,12,200
244,Supplier Directory,"WALGREEN EASTERN CO INC, 145 LITTLETON RD, WESTFORD, MA",9786923075,Pharmacy,42.57028,-71.42155,5,12,600
245,Supplier Directory,"WALGREEN CO, 402 2ND ST, HENDERSON, KY",2708306502,Pharmacy,37.83909,-87.58776,4,12,1000
246,Supplier Directory,"HY-VEE INC, 4101 S LOUISE AVE, SIOUX FALLS, SD",6053611382,Pharmacy|Grocery Store,43.50803,-96.77116,5,12,400
247,Supplier Directory,"LONGS DRUG STORES CALIFORNIA LLC, 590 FARRINGTON HWY, KAPOLEI, HI",8086740269,Pharmacy,21.33668,-158.08046,4,12,200
248,Supplier Directory,"BOND COUNTY PHARMACY LLC, 224A E HARRIS AVE, GREENVILLE, IL",6186905000,Pharmacy,38.88702,-89.41065,3,12,800
249,Supplier Directory,"WALGREEN CO, 2700 WADE HAMPTON BLVD, GREENVILLE, SC",8642687123,Pharmacy,34.89798,-82.33923,2,12,400
250,Supplier Directory,"HOLIDAY CVS LLC, 2500 53RD ST, VERO BEACH, FL",7725646110,Pharmacy,27.68943,-80.4005,3,12,200
251,Supplier Directory,"WALGREEN CO, 3800 MARKET ST, PASCAGOULA, MS",2282028215,Pharmacy,30.37177,-88.54853,5,12,200
252,Supplier Directory,"ALEXANDER DRUG, INCORPORATED, 490 N 2ND E, MOUNTAIN HOME, ID",2085873346,Pharmacy,43.1342,-115.69551,2,12,600
253,Supplier Directory,"FITTING DESIGNS INC, 34491A US HIGHWAY 98, LILLIAN, AL",2519610075,Medical Supply Company Other,30.40943,-87.4393,1,12,400
254,Supplier Directory,"JEFFREY M CHADWICK O D P C, 325 E M 55, TAWAS CITY, MI",9893622754,Optometrist,44.27548,-83.51169,4,12,600
255,Supplier Directory,"C A KUYKENDALL INC, 500 W COMMERCIAL ST, OZARK, AR",4796672101,Certified Other|MSC With Respiratory Therapist|Pharmacy,35.4873,-93.82989,4,12,200
256,Supplier Directory,"FOX VALLEY OPHTHALMOLOGY, 40W330 LAFOX RD, SAINT CHARLES, IL",6305849850,Optician,41.93137,-88.40133,5,12,200
257,Supplier Directory,"WAUTOMA HOMETOWN PHARMACY LLC, W7810 STATE ROAD 21, WAUTOMA, WI",9207879561,Pharmacy,44.07576,-89.24606,2,12,1000
258,Supplier Directory,"HOOK-SUPERX LLC, 105 N PARK AVE, ALEXANDRIA, IN",7657242210,Pharmacy,40.26385,-85.66728,4,12,1000
259,Supplier Directory,"ZYLSTRA MEDICAL SUPPLY, INC, 1998 44TH ST SE, KENTWOOD, MI",6168279290,Medical Supply Company Other,42.88362,-85.61733,5,12,600
260,Supplier Directory,"OSBORN DRUGS, INC., 11 W CENTRAL AVE, MIAMI, OK",9185424444,Certified Other|MSC With Respiratory Therapist|Orthotic Personnel|Pharmacy,36.87459,-94.87815,5,12,400
261,Supplier Directory,"WAL-MART STORES EAST LP, 5859 28TH ST SE, GRAND RAPIDS, MI",6169499892,Pharmacy|Optician,42.91304,-85.5251,4,12,1000
262,Supplier Directory,"WARREN PHARMACY INC, 103 W JOHNSON AVE, WARREN, MN",2187455481,Certified Other|Pharmacy,48.19664,-96.77386,4,12,200
263,Supplier Directory,"MT FAMILY RX INC, 3804 EASTSIDE HWY, STEVENSVILLE, MT",4067775002,Pharmacy,46.49983,-114.093,2,12,800
264,Supplier Directory,"KENNIES MARKET INC, 520 W KING ST, LITTLESTOWN, PA",7173599899,Pharmacy|Grocery Store,39.74295,-77.09917,3,12,800
265,Supplier Directory,"DDP PHARMACY, INC, 107 SMITH CHURCH RD, ROANOKE RAPIDS, NC",2525191149,Certified Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel|Pharmacy,36.43612,-77.64677,3,12,200
266,Supplier Directory,"LAKEWOOD HEALTH SYSTEM, 653 PILLSBURY ST N, PILLAGER, MN",2187464321,Pharmacy,46.33446401,-94.48189302,3,12,1000
267,Supplier Directory,"SISTER BAY HOMETOWN PHARMACY LLC, 10578 COUNTRY WALK DR, SISTER BAY, WI",9206334060,Pharmacy,45.18433446,-87.12613881,2,12,400
268,Supplier Directory,"SARAH BUSH LINCOLN HEALTH CENTER, 300 COLES CENTRE PKWY, MATTOON, IL",2172350660,Medical Supply Company Other,39.45215,-88.33647,5,12,200
269,Supplier Directory,"SAFEWAY INC, 391 N MAIN ST, COLVILLE, WA",5096848481,Pharmacy|Grocery Store,48.54713,-117.90596,5,12,1000
270,Supplier Directory,"THE STOP & SHOP SUPERMARKET COMPANY LLC, 127 SAMOSET ST, PLYMOUTH, MA",5087467114,Pharmacy|Grocery Store,41.95469,-70.68222,3,12,1000
271,Supplier Directory,"PENNSYLVANIA CVS PHARMACY LLC, 2769 PAPERMILL RD, WYOMISSING, PA",6103749942,Pharmacy,40.35995,-75.98697,5,12,400
272,Supplier Directory,"MEIJER STORES LIMITED PARTNERSHIP, 6650 WHITESTOWN PKWY, ZIONSVILLE, IN",3177329210,Pharmacy|Department Store|Grocery Store,39.951535,-86.342435,5,12,1000
273,Supplier Directory,"WAL-MART STORES EAST LP, 6000 BURKE COMMONS RD, BURKE, VA",7032509282,Pharmacy,38.78912,-77.3002,5,12,200
274,Supplier Directory,"JORDAN DRUG INC, 1031 GRAND AVE, BEATTYVILLE, KY",6064643396,Medical Supply Company Other|Pharmacy,37.626,-83.69097,5,12,400
275,Supplier Directory,"WHITE MOUNTAIN EYE INSTITUTE PLC, 39 E 1ST ST, EAGAR, AZ",9283334396,Optometrist,34.10900225,-109.2911973,5,12,1000
276,Supplier Directory,"SAMS EAST INC, 1201 N WESTOVER BLVD, ALBANY, GA",2294308999,Pharmacy,31.61898,-84.22106,5,12,600
277,Supplier Directory,"APOTHECARE PHARMACY OF ELIZABETHTOWN PSC, 1028 N DIXIE AVE, ELIZABETHTOWN, KY",2709820303,Pharmacy,37.71238,-85.87791,5,12,600
278,Supplier Directory,"JONES COUNTY MEDICAL SUPPLIES, INC, 49 MILL ST, LUCEDALE, MS",6017660340,Medical Supply Company Other,30.91080395,-88.58803421,3,12,1000
279,Supplier Directory,"WALGREEN CO, 13905 OLD SAINT AUGUSTINE RD, JACKSONVILLE, FL",9042689025,Pharmacy,30.1462,-81.56531,5,12,400
280,Supplier Directory,"A&A HOME HEALTH EQUIPMENT, INC., 1608 BROADWAY DR 30, HATTIESBURG, MS",6012613936,Medical Supply Company Other|MSC With Respiratory Therapist|Orthotic Personnel,31.30299,-89.3214,3,12,600
281,Supplier Directory,"STROHECKER VISION CARE, INC, 8 S MAIN ST, MANSFIELD, PA",5706623891,Optometrist|Optician,41.80696,-77.07814,5,12,400
282,Supplier Directory,"INDIANA TOTAL THERAPY, INC, 25 COLONY BLVD, BLAIRSVILLE, PA",7244591770,Orthotic Personnel,40.43989,-79.24102,1,12,400
283,Supplier Directory,"WALGREEN CO, 1005 W BEACON ST, PHILADELPHIA, MS",6013891119,Pharmacy,32.76854,-89.13336,3,12,1000
284,Supplier Directory,"SAFEWAY INC, 1300 DEXTER ST, FORT LUPTON, CO",3038576380,Pharmacy|Grocery Store,40.07918,-104.80209,4,12,800
285,Supplier Directory,"THE GIANT COMPANY LLC, 397 BALTIMORE RD, SHIPPENSBURG, PA",7175327170,Pharmacy,40.04773,-77.50337,3,12,1000
286,Supplier Directory,"ALBERTSONS LLC, 3355 E PERSHING BLVD, CHEYENNE, WY",3076351155,Pharmacy|Grocery Store,41.14552,-104.76903,5,12,600
287,Supplier Directory,"PUBLIX SUPER MARKETS INC, 586 US 27 N, LAKE PLACID, FL",8636992182,Pharmacy,27.31037,-81.3588,2,12,200
288,Supplier Directory,"MEDICAL COMFORT SYSTEMS INC, 1108 SEA MOUNTAIN HWY, NORTH MYRTLE BEACH, SC",8433147017,Medical Supply Company Other|MSC With Respiratory Therapist,33.84108,-78.64636,2,12,600
289,Supplier Directory,"TRINITY HEALTHCARE OF WINSTON SALEM INC, 915 INTERSTATE RIDGE DR, GAINESVILLE, GA",7705351995,Medical Supply Company Other|Orthotic Personnel,34.28638,-83.81196,5,12,600
290,Supplier Directory,"ADVANCED MEDICAL DME LLC, 2925 E CENTRAL AVE, WICHITA, KS",9137213737,Medical Supply Company Other|MSC With Respiratory Therapist,37.72029,-97.26218,5,12,400
291,Supplier Directory,"RESTORATIVE HEALTH SERVICES INC, 1024 N HIGHLAND AVE, MURFREESBORO, TN",6158902160,Orthotic Personnel|Prosthetic Personnel,35.86602,-86.42455,5,12,800
292,Supplier Directory,"BERRYVILLE EYECARE CLINIC, 404 WEST COLLEGE AVE, BERRYVILLE, AR",8704232576,Optometrist,36.36834,-93.57288,3,12,1000
293,Supplier Directory,"SMART SCRIPTS INC, 2048 VICTORY BLVD, STATEN ISLAND, NY",9178300413,Pharmacy,40.61239,-74.13184,5,12,600
294,Supplier Directory,"WALGREEN CO, 4155 S 3RD ST, MEMPHIS, TN",9017856851,Pharmacy,35.0332,-90.07556,5,12,600
295,Supplier Directory,"UNION ORTHOTICS & PROSTHETICS CO, 464 ALLEGHENY BLVD, FRANKLIN, PA",8148279691,MSC With Orthotic-Prosthetic,41.63139599,-79.68898098,4,12,200
296,Supplier Directory,"CVS PHARMACY INC, 4333 WESTERN CENTER BLVD, FORT WORTH, TX",8172321634,Pharmacy,32.86127,-97.29302,5,12,600
297,Supplier Directory,"WALMART INC, 1500 SE 5TH ST, ALEDO, IL",3095825108,Pharmacy,41.19752,-90.72766,4,12,200
298,Supplier Directory,"WAL-MART STORES EAST LP, 929 S PINE ST, VIVIAN, LA",3183754510,Pharmacy,32.85306,-93.98378,4,12,400
299,Supplier Directory,"FOOTHILLS MEDICAL SUPPLY LLC, 200 HAWTHORNE AVE SE, SALEM, OR",5034965239,Medical Supply Company Other,45.00698,-122.78293,2,12,1000
300,Supplier Directory,"CVS ALBANY LLC, 38 PANTIGO LANE, EAST HAMPTON, NY",6313248587,Pharmacy,40.96459,-72.1843,2,12,200
301,Supplier Directory,"WALGREEN CO, 9395 OLIVE BLVD, OLIVETTE, MO",3144328660,Pharmacy,38.6742,-90.37519,5,12,800
302,Supplier Directory,"OPTOMETRIC EYECARE INC., 303 E MAIN ST, OLNEY, IL",6183952676,Optometrist,38.73109,-88.08215,2,12,1000
303,Supplier Directory,"WALGREEN CO, 2140 EL CAMINO REAL, SANTA CLARA, CA",4082461054,Pharmacy,37.35171,-121.96155,5,12,200
304,Supplier Directory,"JACKSON CLINIC PA, 145 INNOVATION DR, JACKSON, TN",7314220213,Optician,35.73103245,-88.8532883,3,12,400
305,Supplier Directory,"JUST LIKE YOU POST-MASTECTOMY FITTING BOUTIQUE LLC, 2913 KING ST, JONESBORO, AR",8702030692,Medical Supply Company Other,35.82279,-90.67012,5,12,400
306,Supplier Directory,"PUBLIX SUPER MARKETS INC, 178 VIRGINIA WAY, JASPER, GA",7063017236,Pharmacy,34.4691974,-84.43216789,5,12,1000
307,Supplier Directory,"LOUISIANA CVS PHARMACY LLC, 4540 HIGHWAY 22, MANDEVILLE, LA",9856743320,Pharmacy,30.39888,-90.10414,5,12,800
308,Supplier Directory,"WALGREEN CO, 92 SOUDER RD, BRUNSWICK, MD",3018348100,Pharmacy,39.32221,-77.61578,5,12,600
309,Supplier Directory,"VALLEY PHARMACY INC, 119 COTTAGE AVE, CASHMERE, WA",5097822717,Certified Other|Pharmacy,47.5221,-120.46883,1,12,200
310,Supplier Directory,"HOLIDAY CVS LLC, 175 STATE ROAD 312 W, ST AUGUSTINE, FL",9048246167,Pharmacy,29.8666,-81.32464,4,12,600
311,Supplier Directory,"HONOLULU PHARMACY INC, 1188 BISHOP ST, HONOLULU, HI",8085338887,Pharmacy,21.31061,-157.8592,5,12,800
312,Supplier Directory,"RALEYS, 1400 US HIGHWAY 95A N, FERNLEY, NV",9163766667,Pharmacy,39.60631,-119.23922,2,12,200
313,Supplier Directory,"ALEGENT CREIGHTON HEALTH, 3135 W BROADWAY, COUNCIL BLUFFS, IA",7122422070,Pharmacy,41.26186,-95.89527,5,12,800
314,Supplier Directory,"K DAWN LUVAAS, 123 CENTER ST, SAINT MARYS, PA",8148342165,Optometrist,41.428,-78.56253,4,12,400
315,Supplier Directory,"REGIONAL HOME CARE INC., 6 STATE ST, BANGOR, ME",2078149815,MSC With Respiratory Therapist,44.80216016,-68.76995945,5,12,600
316,Supplier Directory,"TALLAHATCHIE GENERAL HOSPITAL, 226 W WALNUT ST, CHARLESTON, MS",6626475172,Pharmacy,34.00601,-90.05992,2,12,600
317,Supplier Directory,"UPTOWN PHARMACY INC, 1581 US 202, POMONA, NY",8453569200,Pharmacy,41.18335,-74.0613,5,12,1000
318,Supplier Directory,"LINCOLN VISION CENTER PC, 739 W 10TH ST, WAHOO, NE",4024433168,Optometrist,41.21521,-96.62718,5,12,600
319,Supplier Directory,"WALGREEN CO, 926 MAIN ST, WARTBURG, TN",4233463505,Pharmacy,36.10371,-84.59185,4,12,1000
320,Supplier Directory,"WAL-MART STORES EAST LP, 14 BOWEN ST, CLAREMONT, NH",6035423325,Pharmacy|Optician,43.37589,-72.32842,5,12,1000
321,Supplier Directory,"PROFESSIONALS PRN LLC, 61353 SOUTHGATE RD, CAMBRIDGE, OH",7404359393,MSC With Respiratory Therapist,39.99137,-81.57312,1,12,600
322,Supplier Directory,"ADVANCED HOME MEDICAL INC, 312 PASEO TESORO, WALNUT, CA",9094442991,Medical Supply Company Other,34.01340401,-117.856975,5,12,800
