Provider ID,Provider Name & Address,Type,Rating,Cost,Contact Number
3874,"UNITED SUPERMARKETS LLC, 201 N 23RD ST, CANYON, TX",Pharmacy|Grocery Store,3,2000,8066555757.0
3875,"AMERICAN HEALTH CARE SERVICES, INC, 3580 PROGRESS DR, BENSALEM, PA",Medical Supply Company Other,4,3000,8003316061.0
3876,"WALGREEN CO, 1955 SULLIVAN TRL, EASTON, PA",Pharmacy,1,2000,6102587439.0
3877,"VISIONWORKS INC, 656 BEL AIR RD, BEL AIR, MD",Optician,1,3000,4108381188.0
3878,"DORAL PHARMACEUTICALS LLC, 799 CASTLE SHANNON BLVD, PITTSBURGH, PA",Pharmacy,1,4000,4125612417.0
3879,"AURO PHARMACIES INC, 1955 SUNNYCREST DR, FULLERTON, CA",Pharmacy,3,4000,7145151530.0
3880,"EYE WORKS, PLLC, 1506 HARRISON AVE, ELKINS, WV",Optometrist,1,4000,3046362020.0
3881,"WAL-MART STORES EAST LP, 9020 ULMERTON RD, LARGO, FL",Pharmacy,4,2000,7274315023.0
3882,"WALGREEN CO, 1505 E INNES ST, SALISBURY, NC",Pharmacy,5,4000,7046376864.0
3883,"EZ LIFE HEALTHCARE INC, 18149 VENTURA BLVD, TARZANA, CA",Medical Supply Company Other,1,2000,8183452668.0
3884,"PAVILION HEALTH COMPANY LLC, 11520 SAINT CHARLES ROCK RD, BRIDGETON, MO",Medical Supply Company Other|MSC With Respiratory Therapist,1,5000,3144755078.0
3885,"NEWYORK-PRESBYTERIAN-QUEENS, 5645 MAIN ST, FLUSHING, NY",Pharmacy,2,2000,7186701728.0
3886,"SIDDHIVINAYAK INC, 90 BERGEN ST, NEWARK, NJ",Certified Other|Pharmacy,1,4000,9739721960.0
3887,"PUBLIX SUPER MARKETS INC, 345 JACARANDA BLVD, VENICE, FL",Pharmacy,4,5000,9414851216.0
3888,"REHABILITATION EQUIPMENT ASSOCIATES INC, 1015 CANDIA RD, MANCHESTER, NH",Medical Supply Company Other,1,4000,6036455200.0
3889,"HANGER PROSTHETICS & ORTHOTICS EAST INC, 11231 W CERMAK RD, WESTCHESTER, IL",MSC With Orthotic-Prosthetic,5,5000,7084479860.0
3890,"WHITE DRUG CO OF JAMESTOWN INC, 323 5TH ST NE, DEVILS LAKE, ND",Pharmacy,1,4000,7016623022.0
3891,"UPSTATE PHARMACY LTD, 1900 NORTH AMERICA DRIVE, WEST SENECA, NY",Pharmacy,1,3000,7166753784.0
3892,"CVS PHARMACY INC, 929 MAIN STREET, WALPOLE, MA",Pharmacy,4,3000,5086601191.0
3893,"CVS ALBANY LLC, 1730 HEMPSTEAD TPKE, ELMONT, NY",Pharmacy,4,3000,5163263579.0
3894,"PHARMEX PHARMACY INC, 142-08 ROCKAWAY BLVD, JAMAICA, NY",Pharmacy,3,5000,9174441985.0
3895,"WARM SPRINGS ROAD CVS LLC, 4490 PARADISE RD, LAS VEGAS, NV",Pharmacy,3,5000,7026967126.0
3896,"H-E-B LP, 200 U.S EXPRESSWAY 83, MCALLEN, TX",Pharmacy,2,4000,9566302911.0
3897,"CVS MANCHESTER NH, L.L.C., 48 E BROADWAY, DERRY, NH",Pharmacy,2,4000,6034342600.0
3898,"SAFEWAY INC, 3450 W BELL RD, PHOENIX, AZ",Pharmacy|Grocery Store,1,5000,6027899643.0
3899,"BINSON'S HOSPITAL SUPPLIES, INC., 18800 EUREKA RD, SOUTHGATE, MI",Medical Supply Company Other|MSC With Respiratory Therapist|MSC With Orthotic Personnel|MSC With Prosthetic Personnel|MSC With Orthotic-Prosthetic|Orthotic Personnel|Prosthetic Personnel,3,4000,7342811800.0
3900,"WALGREEN CO, 585 DEKALB INDUSTRIAL WAY, DECATUR, GA",Pharmacy,2,2000,4042928878.0
3901,"CIRCLE A PHARMACY INC, 7449 WOODLEY AVE, VAN NUYS, CA",Pharmacy,3,3000,8554247655.0
3902,"EMPIRE VISION CENTER INC., 8336 LEWISTON RD, BATAVIA, NY",Optometrist|Optician,2,4000,5853444000.0
3903,"THE KROGER CO, 7059 ORCHARD CENTRE DR, HOLLAND, OH",Pharmacy,1,5000,5672944110.0
3904,"NIDHI HEALTHCARE, INC, 932 S EUCLID ST, ANAHEIM, CA",Pharmacy,5,5000,7149059861.0
3905,"HY-VEE INC, 3020 E 10TH ST, SIOUX FALLS, SD",Pharmacy|Grocery Store,3,4000,6053368998.0
3906,"WALGREEN CO, 2270 UNION LAKE RD, COMMERCE TOWNSHIP, MI",Pharmacy,3,3000,2483630436.0
3907,"PUBLIX ALABAMA, LLC, 2860 LAKESHORE PKWY, BIRMINGHAM, AL",Pharmacy,3,3000,2057614836.0
3908,"NORTH CAROLINA CVS PHARMACY LLC, 803 S MAIN ST, LILLINGTON, NC",Pharmacy,1,5000,9108935745.0
3909,"WALGREEN CO, 1155 W 68TH ST, HIALEAH, FL",Pharmacy,4,5000,3053620978.0
3910,"COOLEY MEDICAL EQUIPMENT INC, 5311 KY ROUTE 321, PRESTONSBURG, KY",Medical Supply Company Other|MSC With Respiratory Therapist,2,4000,6068868657.0
3911,"GARFIELD BEACH CVS LLC, 1800 W EMPIRE AVE, BURBANK, CA",Pharmacy,3,5000,8182380239.0
3912,"GERMAN DOBSON CVS, L.L.C., 14101 N PRASADA PKWY, SURPRISE, AZ",Pharmacy,3,2000,4809433195.0
3913,"CVS PHARMACY INC, 1901 GEORGE DIETER DR, EL PASO, TX",Pharmacy,5,5000,9152554758.0
3914,"NEW JERSEY CVS PHARMACY LLC, 900 BERGEN TOWN CTR, PARAMUS, NJ",Pharmacy,1,2000,2018817661.0
3915,"ALPHA CARDIOPULMONARY DIAGNOSTICS, 1100 N 18TH ST, MONROE, LA",MSC With Respiratory Therapist,2,3000,3185821300.0
3916,"WAL-MART STORES EAST LP, 2300 W ATLANTIC BLVD, POMPANO BEACH, FL",Pharmacy,2,3000,9549716434.0
3917,"WALGREEN CO, 1225 N TURNER ST, HOBBS, NM",Pharmacy,2,4000,5753932767.0
3918,"LIGHTBENDERS PLLC, 107 DOCTORS DR, BRIDGEPORT, WV",Optometrist,4,5000,3048426226.0
3919,"SPENCER DRUG LLC, 1325 RICHMOND RD, IRVINE, KY",Pharmacy,1,5000,6067235446.0
3920,"GREATER MILFORD EYE ASSOCIATES PC, 192 WEST ST, MILFORD, MA",Optometrist,5,4000,5084730395.0
3921,"WALGREEN CO, 3500 GALLATIN PIKE, NASHVILLE, TN",Pharmacy,2,5000,6152282982.0
3922,"GARFIELD BEACH CVS LLC, 1000 COMMERCE AVE, ATWATER, CA",Pharmacy,1,3000,2093574821.0
3923,"ADVANCED HOME MEDICAL INC, 2212 FORT CAMPBELL BLVD, HOPKINSVILLE, KY",MSC With Orthotic-Prosthetic,1,4000,2708862544.0
3924,"GRACE HEALTHCARE INC, 6200 WASHINGTON AVE, OCEAN SPRINGS, MS",Medical Supply Company Other,2,3000,2283963332.0
3925,"ANA MARIA CASTILLO RPH PA, 1303 SE 47TH TERRACE, CAPE CORAL, FL",Pharmacy,3,3000,2395429600.0
3926,"CVS PHARMACY INC, 435 W CENTRAL ST, FRANKLIN, MA",Pharmacy,4,5000,5085200253.0
3927,"CVS ALBANY LLC, 1 COLUMBUS PL, NEW YORK, NY",Pharmacy,2,3000,2122450636.0
3928,"HARRIS TEETER LLC, 1812 SAM RITTENBERG BLVD, CHARLESTON, SC",Pharmacy,1,2000,8437664811.0
3929,"DENTAL SLEEP THERAPY OF MACON LLC, 4885 RIVERSIDE DR, MACON, GA",Orthotic Personnel,4,2000,4783057282.0
3930,"GARFIELD BEACH CVS LLC, 30736 BENTON RD, WINCHESTER, CA",Pharmacy,4,5000,9519261223.0
3931,"U.S. MEDICAL EQUIPMENT, INC., 36967 AMRHEIN RD, LIVONIA, MI",Medical Supply Company Other,5,4000,7344250001.0
3932,"WALGREEN CO, 6250 PASEO DEL NORTE NE, ALBUQUERQUE, NM",Pharmacy,4,3000,5052172392.0
3933,"WOODWARD DETROIT CVS LLC, 26026 W 12 MILE RD, SOUTHFIELD, MI",Pharmacy,4,5000,2483500280.0
3934,"WAL-MART STORES EAST LP, 5511 MURFREESBORO RD, LA VERGNE, TN",Pharmacy|Optician,4,2000,6159840054.0
3935,"WEST VIRGINIA CVS PHARMACY LLC, 300 FAIRMONT AVE, FAIRMONT, WV",Pharmacy,1,5000,3043666182.0
3936,"TOTALCARE COMPREHENSIVE HOME HEALTH SUPPLY, LTD, 11755 W LITTLE YORK RD, HOUSTON, TX",Medical Supply Company Other,1,3000,9035923300.0
3937,"A & P PHARMACY INC, 207 E BYRON NELSON BLVD, ROANOKE, TX",Pharmacy,1,3000,8174919111.0
3938,"WAL-MART STORES TEXAS, LLC, 6756 W VICKERY BLVD, FORT WORTH, TX",Pharmacy,3,3000,8177322195.0
3939,"TWIN PHARMACY INC., 11115 S MAIN ST, LOS ANGELES, CA",Medical Supply Company Other|Pharmacy,2,5000,3237573111.0
3940,"LONGS DRUG STORES CALIFORNIA LLC, 110 E STETSON AVE, HEMET, CA",Pharmacy,5,5000,9517661618.0
3941,"H-E-B LP, 3301 SHERWOOD WAY, SAN ANGELO, TX",Pharmacy,5,2000,3259420454.0
3942,"WAL-MART STORES EAST LP, 700 W ROGERS BLVD, SKIATOOK, OK",Pharmacy,2,5000,9183963194.0
3943,"APOTHECO PHARMACY NEW YORK LLC, 462 2ND AVE, NEW YORK, NY",Pharmacy,2,5000,2128890022.0
3944,"WAL-MART STORES EAST LP, 2107 PYRAMID VILLAGE BLVD, GREENSBORO, NC",Pharmacy|Optician,5,3000,3363752995.0
3945,"HANGER PROSTHETICS & ORTHOTICS INC, 1801 C M FAGAN DR, HAMMOND, LA",Orthotic Personnel|Prosthetic Personnel,1,5000,9855421860.0
3946,"MYEYEDR OPTOMETRY OF COLORADO PC, 2108 35TH AVE, GREELEY, CO",Optometrist,1,2000,9703560100.0
3947,"NORTH CAROLINA CVS PHARMACY LLC, 770 W FIRE TOWER RD, WINTERVILLE, NC",Pharmacy,1,3000,2523210574.0
3948,"WALMART INC, 5501 S OLIVE ST, PINE BLUFF, AR",Pharmacy|Optician,1,2000,8708791420.0
3949,"MARTIN'S FOODS OF SOUTH BURLINGTON, LLC, 217 DORSET ST, SOUTH BURLINGTON, VT",Pharmacy|Grocery Store,2,4000,8028631378.0
3950,"LITITZ EYE CARE PC, 65 E MAIN ST, LITITZ, PA",Optometrist|Optician,3,3000,7176268100.0
3951,"M & F PHARMACY INC, 712 NOSTRAND AVE, BROOKLYN, NY",Pharmacy,2,2000,7184671000.0
3952,"WALMART INC, 3010 E 23RD ST, FREMONT, NE",Pharmacy|Optician,4,5000,4027278772.0
3953,"KOAM PHARMACY INC, 18102 SOUTH PIONEER BL, ARTESIA, CA",Pharmacy,4,4000,5624023636.0
3954,"NORTHEAST MEDICAL EQUIPMENT INC, 106 SEBETHE DR, CROMWELL, CT",Medical Supply Company Other,5,4000,8606881118.0
3955,"ECKERD CORPORATION, 4854 COMMERCIAL DR, NEW HARTFORD, NY",Pharmacy,3,4000,3157368248.0
3956,"MARYLAND CVS PHARMACY LLC., 5910 GREENBELT RD, GREENBELT, MD",Pharmacy,5,5000,3014418810.0
3957,"WHITNEY SLEEP DIAGNOSTICS & CONSULTANTS, LLC, 714 WASHINGTON AVE, DETROIT LAKES, MN",Medical Supply Company Other,1,5000,2188446150.0
3958,"AMERICAN DRUG STORES LLC, 7122 40TH ST, STICKNEY, IL",Pharmacy|Grocery Store,3,3000,7084848410.0
3959,"PUBLIX SUPER MARKETS INC, 5435 WOODRUFF FARM RD, COLUMBUS, GA",Pharmacy,4,5000,7065688826.0
3960,"WILLIAM BEAUMONT HOSPITAL, 3601 W 13 MILE RD, ROYAL OAK, MI",Hospital|Pharmacy,1,5000,2488984098.0
3961,"WALGREEN CO, 1665 MINERAL SPRING AVE, NORTH PROVIDENCE, RI",Pharmacy,5,5000,4013533113.0
3962,"DUANE READE, 37 BROADWAY, NEW YORK, NY",Pharmacy,5,4000,2124258460.0
3963,"VIRGINIA CVS PHARMACY LLC, 1800 FREDERICK BLVD, PORTSMOUTH, VA",Pharmacy,3,2000,7573931120.0
3964,"WALGREEN CO, 5027 YOUNGSTOWN WARREN RD, NILES, OH",Pharmacy,3,3000,3305543462.0
3965,"WALGREEN CO, 298 HUGHES RD, MADISON, AL",Pharmacy,2,4000,2564643962.0
3966,"VISION CLINIC PC, 3440 S NATIONAL AVE, SPRINGFIELD, MO",Optometrist|Optician,1,2000,4177250500.0
3967,"MERCY PHARMACY SERVICES, LLC, 2516 LEMAY FERRY RD, LEMAY, MO",Pharmacy,4,2000,3148947755.0
3968,"TOLLEY VALERIE, 818 2ND AVE N, COLUMBUS, MS",Medical Supply Company Other,1,5000,6623295001.0
3969,"WALTER F PETERSON OD PC, 2020 KEITH ST NW, CLEVELAND, TN",Optometrist|Optician,5,3000,4234726517.0
3970,"FAMILY VISION & CONTACT LENS CTRS, SC, 920 GREENWALD CT 300, MUKWONAGO, WI",Optometrist,3,3000,2623631717.0
3971,"ECHAIR LLC, 9523 N INTERSTATE 35, SAN ANTONIO, TX",Medical Supply Company Other,5,2000,8334324247.0
3972,"WALGREEN CO, 275 W WISCONSIN AVE, MILWAUKEE, WI",Pharmacy,2,4000,4142735426.0
3973,"M ROGERS INC & SUBSIDIARY, 125 E SOUTH AVE, MARYVILLE, MO",Certified Other|Pharmacy,2,2000,6605622300.0
3974,"BRACE IT O&P, 3170 W SAHARA AVE, LAS VEGAS, NV",Orthotic Personnel|Prosthetic Personnel,4,4000,7024785848.0
3975,"INNOVATIVE WOUND SOLUTIONS LLC, 1294 CONANT ST, MAUMEE, OH",Medical Supply Company Other,1,3000,8008937987.0
3976,"MYEYEDR OPTOMETRY OF WEST VIRGINIA PLLC, 2014 DUDLEY AVE, PARKERSBURG, WV",Optometrist,4,4000,3044221841.0
3977,"THE PRESBYTERIAN HOSPITAL, 8401 UNIVERSITY EXEC PARK DR, CHARLOTTE, NC",Pharmacy,2,5000,7043165900.0
3978,"SAMS EAST INC, 2537 S SAUNDERS ST, RALEIGH, NC",Pharmacy,1,5000,9198334770.0
3979,"WALGREEN CO, 6301 W PARK BLVD, PLANO, TX",Pharmacy,1,3000,9727811795.0
3980,"PUBLIX SUPER MARKETS INC, 378 VETERAN'S PARKWAY, MOULTIRE, GA",Pharmacy,3,3000,2292174816.0
3981,"PHARMCARE USA OF HOUSTON LLC, 420 CHESTNUT BUSINESS PARK DR, TOMBALL, TX",Pharmacy,5,5000,8887385283.0
3982,"SMITHS FOOD & DRUG CENTERS INC, 6611 W BELL RD, GLENDALE, AZ",Pharmacy|Grocery Store,3,2000,6233342973.0
3983,"HUB OPTICAL DISTRIBUTING CO INC, 3713 FRANKLIN AVE, WACO, TX",Optometrist|Optician,1,3000,2547521081.0
3984,"WAL-MART STORES EAST LP, 8011 MERRILL RD, JACKSONVILLE, FL",Pharmacy,3,5000,9043808950.0
3985,"SAMS WEST INC, 1225 CONCORD AVENUE, CONCORD, CA",Pharmacy,5,3000,9253492472.0
3986,"HUB'S HOME OXYGEN & MEDICAL SUPPLIES INC, 270 SUSQUEHANNA MALL DR, SELINSGROVE, PA",MSC With Respiratory Therapist,3,4000,5708847454.0
3987,"CITRINE MEDICAL EQUIPMENT INC, 14103 VICTORY BLVD, VAN NUYS, CA",Medical Supply Company Other,2,4000,8185100810.0
3988,"WALGREEN CO, CARR, 1 INT. PR 32, CAGUAS, PR",Pharmacy,3,5000,7877442905.0
3989,"GEORGIA CVS PHARMACY, L.L.C., 2201 COBB PKWY SE, SMYRNA, GA",Pharmacy,1,3000,7703732349.0
3990,"WAL-MART STORES EAST LP, 7494 US HIGHWAY 11, POTSDAM, NY",Pharmacy|Optician,2,3000,3152686917.0
3991,"AIDS HEALTHCARE FOUNDATION, 655 MORRIS AVE, BRONX, NY",Pharmacy,1,3000,3477369047.0
3992,"HIGHLAND PARK CVS LLC, 3400 LINCOLN HWY, OLYMPIA FIELDS, IL",Pharmacy,5,4000,7087486472.0
3993,"AMERICAN DRUG STORES LLC, 5532 N CLARK ST, CHICAGO, IL",Pharmacy|Grocery Store,4,5000,7737847348.0
3994,"INFUSION LLC, 1909 E CENTRAL AVE, WICHITA, KS",Pharmacy,5,5000,3166861610.0
3995,"WALGREEN CO, 3803 AUBURN ST, ROCKFORD, IL",Pharmacy,4,2000,8159633705.0
3996,"CVS PHARMACY INC, 106 BOSTON RD, GROTON, MA",Pharmacy,3,2000,9784485249.0
3997,"DRISCOLL CHILDRENS HOSPITAL, 3533 S ALAMEDA ST, CORPUS CHRISTI, TX",Pharmacy,3,5000,3616944200.0
3998,"SOUTH HAVEN EYECARE ASSOCIATES, 1088 S BAILEY AVE, SOUTH HAVEN, MI",Optometrist|Optician,3,3000,2696371442.0
3999,"OUR LADY OF LOURDES MEMORIAL HOSPITAL INC, 477 STATE ST, BINGHAMTON, NY",Pharmacy,3,4000,6075849376.0
4000,"ACTIVE MOBILITY, LLC, 14 THOMAS POINT RD, BRUNSWICK, ME",Orthotic Personnel|Prosthetic Personnel,2,2000,2076074279.0
